experiment,method,direction_method,label,seed,actor_class,fit_steps,sample_episodes,source_steps_total,eta,ideal_return_gain,actual_return_gain,learned_direction_derivative,projected_direction_derivative,projection_reference,realized_path_derivative,forward_kl_training,forward_kl_validation,forward_kl_exact,old_new_kl,direction_realization_residual,seconds,learned_q_0,learned_q_1,candidate_p_0,candidate_p_1,data_seed,source_direction_error,source_exact_score,dataset_sha256,direction_retrained,direction_source,source_csv_sha256,source_manifest_sha256,source_code_sha256,additional_training_environment_steps,replayed_source_episodes,report_validation_episodes
P-EA,SA,SA,mc_raw,1011,table,100,32,532,0.1,0.0009328455893165555,0.0008897044677764199,0.009313838369389553,0.009313838369389553,exact_population_Fisher_projection_diagnostic,0.008882445019751127,2.0530963858280895e-09,2.0612293439204782e-09,2.065056618316929e-09,3.7079737498618136e-07,4.1321229503917087e-07,0.01822349999565631,0.0016893493099458797,0.012645515378410938,0.3001019307713587,0.7005024650370952,1011,0.0619526338919013,0.004575366108098639,0deed33f4392eaae5d28939ecb59c1c7991b8c9b3737ee79b2172646d71384e6,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1011,table,1000,32,532,0.1,0.0009328455893165555,0.0009328455893161669,0.009313838369389553,0.009313838369389553,exact_population_Fisher_projection_diagnostic,0.009313838369386058,-8.963868325538831e-17,-9.039543150440531e-17,-9.075154832747342e-17,4.076296559087609e-07,2.441105246345596e-29,0.16091059998143464,0.0016893493099458797,0.012645515378410938,0.3000709574652207,0.70053084285168,1011,0.0619526338919013,0.004575366108098639,0deed33f4392eaae5d28939ecb59c1c7991b8c9b3737ee79b2172646d71384e6,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1011,shared_offset,1,32,532,0.1,0.0009328455893165555,0.012670575730975686,0.009313838369389553,0.006663322674106485,exact_population_Fisher_projection_diagnostic,0.12095665845910201,8.39626078350659e-05,8.4272592915552e-05,8.44184682475468e-05,9.441734780160916e-05,0.01689827804740583,0.0008120998973026872,0.0016893493099458797,0.012645515378410938,0.30633737388464066,0.7062617866782296,1011,0.0619526338919013,0.004575366108098639,0deed33f4392eaae5d28939ecb59c1c7991b8c9b3737ee79b2172646d71384e6,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1011,shared_offset,10,32,532,0.1,0.0009328455893165555,0.006426342811763741,0.009313838369389553,0.006663322674106485,exact_population_Fisher_projection_diagnostic,0.06271520276388423,2.018816785405977e-05,2.033541731762337e-05,2.040471118283007e-05,2.5392850984112465e-05,0.0040826347778552905,0.002189700026065111,0.0016893493099458797,0.012645515378410938,0.3032765436624841,0.703256221468548,1011,0.0619526338919013,0.004575366108098639,0deed33f4392eaae5d28939ecb59c1c7991b8c9b3737ee79b2172646d71384e6,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1011,shared_offset,100,32,532,0.1,0.0009328455893165555,0.0006524610922643559,0.009313838369389553,0.006663322674106485,exact_population_Fisher_projection_diagnostic,0.006507912360858822,1.183969472302704e-07,1.202539174970547e-07,1.2112778585789587e-07,2.735350139178739e-07,2.4230773905937873e-05,0.013769799959845841,0.0016893493099458797,0.012645515378410938,0.3003390631492146,0.7003388443118442,1011,0.0619526338919013,0.004575366108098639,0deed33f4392eaae5d28939ecb59c1c7991b8c9b3737ee79b2172646d71384e6,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1011,shared_offset,1000,32,532,0.1,0.0009328455893165555,0.0006969675726898883,0.009313838369389553,0.006663322674106485,exact_population_Fisher_projection_diagnostic,0.0069506282137692865,1.1713127756199129e-07,1.2011550594738538e-07,1.215198487169837e-07,3.120156494681265e-07,2.430620187238973e-05,0.15157420001924038,0.0016893493099458797,0.012645515378410938,0.30036213665147443,0.7003618870275575,1011,0.0619526338919013,0.004575366108098639,0deed33f4392eaae5d28939ecb59c1c7991b8c9b3737ee79b2172646d71384e6,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1012,table,1,32,532,0.1,0.03687150511975362,0.012670924923776472,0.34324071951221075,0.34324071951221075,exact_population_Fisher_projection_diagnostic,0.12095985628570236,0.00021036313120242545,0.00022275206695507495,0.00022747166152751772,9.442220885296486e-05,0.046844235699963724,0.0008748999098315835,0.16479565449996417,0.45462907563565624,0.30633752944253745,0.7062619526214535,1012,0.00820314503754953,0.05832485496245038,f168c2ab93470a1b57dfdfdf45ec38242a8673c0f1ed18a8a3106a1a63952208,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1012,table,10,32,532,0.1,0.03687150511975362,0.047088818733200366,0.34324071951221075,0.34324071951221075,exact_population_Fisher_projection_diagnostic,0.4379102912976423,4.6209099449812606e-05,4.829796046009038e-05,4.9093717035435244e-05,0.0008871454990557137,0.0101931180926255,0.0031118999468162656,0.16479565449996417,0.45462907563565624,0.3048162524022711,0.7242091494944509,1012,0.00820314503754953,0.05832485496245038,f168c2ab93470a1b57dfdfdf45ec38242a8673c0f1ed18a8a3106a1a63952208,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1012,table,100,32,532,0.1,0.03687150511975362,0.0367013199996058,0.34324071951221075,0.34324071951221075,exact_population_Fisher_projection_diagnostic,0.3417523323455023,9.618219609740585e-09,1.0072568407070561e-08,1.0245653663196468e-08,0.0005554638239177497,2.1205543199029126e-06,0.017622599960304797,0.16479565449996417,0.45462907563565624,0.3069379985475571,0.7186608183673142,1012,0.00820314503754953,0.05832485496245038,f168c2ab93470a1b57dfdfdf45ec38242a8673c0f1ed18a8a3106a1a63952208,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1012,table,1000,32,532,0.1,0.03687150511975362,0.036871505119753456,0.34324071951221075,0.34324071951221075,exact_population_Fisher_projection_diagnostic,0.3432407195122094,4.9593789838124526e-17,4.8495489125383453e-17,4.8077088853863464e-17,0.0005602730706409108,3.0877618204064134e-30,0.1620319999055937,0.16479565449996417,0.45462907563565624,0.3069667101790219,0.7187407085420605,1012,0.00820314503754953,0.05832485496245038,f168c2ab93470a1b57dfdfdf45ec38242a8673c0f1ed18a8a3106a1a63952208,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1012,shared_offset,1,32,532,0.1,0.03687150511975362,0.01267093178095291,0.34324071951221075,0.27312421827106415,exact_population_Fisher_projection_diagnostic,0.12095991038413353,0.00021036306442270868,0.00022275199899683527,0.00022747159312031692,9.442242256772483e-05,0.04684422181339375,0.0005119999404996634,0.16479565449996417,0.45462907563565624,0.30633754526788115,0.7062619539975481,1012,0.00820314503754953,0.05832485496245038,f168c2ab93470a1b57dfdfdf45ec38242a8673c0f1ed18a8a3106a1a63952208,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1012,shared_offset,10,32,532,0.1,0.03687150511975362,0.02574820223473606,0.34324071951221075,0.27312421827106415,exact_population_Fisher_projection_diagnostic,0.23572367466062427,9.027301226332342e-05,9.150688590201852e-05,9.197693300247514e-05,0.0003582985234629011,0.018741987691121627,0.001822899910621345,0.16479565449996417,0.45462907563565624,0.312418947967577,0.7121319646574339,1012,0.00820314503754953,0.05832485496245038,f168c2ab93470a1b57dfdfdf45ec38242a8673c0f1ed18a8a3106a1a63952208,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1012,shared_offset,100,32,532,0.1,0.03687150511975362,0.028545471241611553,0.34324071951221075,0.27312421827106415,exact_population_Fisher_projection_diagnostic,0.2591716339369441,8.661440988702831e-05,8.554118207147561e-05,8.513233337983736e-05,0.00043305136358468276,0.017186558658854136,0.014425699948333204,0.16479565449996417,0.45462907563565624,0.3136695484334881,0.713322663121484,1012,0.00820314503754953,0.05832485496245038,f168c2ab93470a1b57dfdfdf45ec38242a8673c0f1ed18a8a3106a1a63952208,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1012,shared_offset,1000,32,532,0.1,0.03687150511975362,0.028592864486275238,0.34324071951221075,0.27312421827106415,exact_population_Fisher_projection_diagnostic,0.2595658710216048,8.661340941311769e-05,8.55012923571413e-05,8.507762871677021e-05,0.0004343685794534434,0.017172548565817427,0.15092960000038147,0.16479565449996417,0.45462907563565624,0.31369059835545987,0.7133426574708357,1012,0.00820314503754953,0.05832485496245038,f168c2ab93470a1b57dfdfdf45ec38242a8673c0f1ed18a8a3106a1a63952208,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1013,table,1,32,532,0.1,0.055961638863601004,0.012670931448017064,0.49435943848886194,0.49435943848886194,exact_population_Fisher_projection_diagnostic,0.12095991088303142,0.0006575086789638901,0.000676607603873339,0.0006623316397996126,9.442236969690667e-05,0.13687604492954247,0.001615599961951375,0.36538717398087067,0.6405624680046363,0.30633753991049323,0.7062619546072196,1013,0.07100831596699739,-0.004480315966997467,53f1de6eab5e8dd058c064847c9057201b14c63a6456f551bdd77fe08735aa2e,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1013,table,10,32,532,0.1,0.055961638863601004,0.08080327565245826,0.49435943848886194,0.49435943848886194,exact_population_Fisher_projection_diagnostic,0.6995566879286955,0.00018496922903282796,0.00019261253026429487,0.00018689935560643173,0.0023354305392497567,0.0398057020397352,0.002521999995224178,0.36538717398087067,0.6405624680046363,0.3164004700060785,0.7372121535247946,1013,0.07100831596699739,-0.004480315966997467,53f1de6eab5e8dd058c064847c9057201b14c63a6456f551bdd77fe08735aa2e,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1013,table,100,32,532,0.1,0.055961638863601004,0.055758797596586085,0.49435943848886194,0.49435943848886194,exact_population_Fisher_projection_diagnostic,0.49265129356337134,1.2931052683509745e-08,1.3465684130383639e-08,1.3066060624639585e-08,0.0012349249342386022,2.7590477515022887e-06,0.016662599984556437,0.36538717398087067,0.6405624680046363,0.3155601071117195,0.7261036662092776,1013,0.07100831596699739,-0.004480315966997467,53f1de6eab5e8dd058c064847c9057201b14c63a6456f551bdd77fe08735aa2e,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1013,table,1000,32,532,0.1,0.055961638863601004,0.055961638863601004,0.49435943848886194,0.49435943848886194,exact_population_Fisher_projection_diagnostic,0.49435943848886105,0.0,0.0,0.0,0.0012424505061412868,8.769668075728835e-31,0.16106880002189428,0.36538717398087067,0.6405624680046363,0.3155668513841924,0.7261965816127524,1013,0.07100831596699739,-0.004480315966997467,53f1de6eab5e8dd058c064847c9057201b14c63a6456f551bdd77fe08735aa2e,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1013,shared_offset,1,32,532,0.1,0.055961638863601004,0.012670935539507766,0.49435943848886194,0.42778903135863255,exact_population_Fisher_projection_diagnostic,0.12095994471224789,0.0006575084865241621,0.0006766074163867712,0.0006623314486106827,9.442247613892005e-05,0.1368760067380402,0.000770700047723949,0.36538717398087067,0.6405624680046363,0.30633754707704475,0.7062619557638113,1013,0.07100831596699739,-0.004480315966997467,53f1de6eab5e8dd058c064847c9057201b14c63a6456f551bdd77fe08735aa2e,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1013,shared_offset,10,32,532,0.1,0.055961638863601004,0.07151205851135678,0.49435943848886194,0.42778903135863255,exact_population_Fisher_projection_diagnostic,0.5833747228476593,0.00024309208960933981,0.00022994173947563087,0.00023977129412102954,0.002188615480442843,0.046534699415195745,0.0017535999650135636,0.36538717398087067,0.6405624680046363,0.33123344170962254,0.7294796315143383,1013,0.07100831596699739,-0.004480315966997467,53f1de6eab5e8dd058c064847c9057201b14c63a6456f551bdd77fe08735aa2e,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1013,shared_offset,100,32,532,0.1,0.055961638863601004,0.049361556536976436,0.49435943848886194,0.42778903135863255,exact_population_Fisher_projection_diagnostic,0.4237315041402902,7.65319541761187e-05,7.509023969904069e-05,7.616788486372543e-05,0.0011561328874755152,0.01528670954639725,0.0158469999441877,0.36538717398087067,0.6405624680046363,0.3225220016332907,0.7215955720906297,1013,0.07100831596699739,-0.004480315966997467,53f1de6eab5e8dd058c064847c9057201b14c63a6456f551bdd77fe08735aa2e,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1013,shared_offset,1000,32,532,0.1,0.055961638863601004,0.04912066719974861,0.49435943848886194,0.42778903135863255,exact_population_Fisher_projection_diagnostic,0.42191600598378737,7.651086316962422e-05,7.519788921048212e-05,7.617930408903296e-05,0.001146263219555342,0.01530999836595277,0.15495029999874532,0.36538717398087067,0.6405624680046363,0.32242362428344373,0.7215051054185277,1013,0.07100831596699739,-0.004480315966997467,53f1de6eab5e8dd058c064847c9057201b14c63a6456f551bdd77fe08735aa2e,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1014,table,1,32,532,0.1,0.0430695503755526,0.012670929257299679,0.3769329040749764,0.3769329040749764,exact_population_Fisher_projection_diagnostic,0.12095988873322334,0.00040503271319356263,0.0004053480290529966,0.00040538567870785914,9.442236758471588e-05,0.0817720537376495,0.0009157999884337187,0.45076843975217323,0.4692776359862234,0.3063375419998876,0.7062619531142804,1014,0.05732575836840867,0.009202241631591251,e827660c75c9c4fa1bc5b46d669a8bd44ad9f8adc777fad44d1cec996f0349ff,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1014,table,10,32,532,0.1,0.0430695503755526,0.05873356646514161,0.3769329040749764,0.3769329040749764,exact_population_Fisher_projection_diagnostic,0.49706651134641816,8.118229564071538e-05,8.15369674076217e-05,8.157931627531308e-05,0.0015152029747225037,0.016626229832175075,0.002255900064483285,0.45076843975217323,0.4692776359862234,0.3245826972035777,0.7254289377817594,1014,0.05732575836840867,0.009202241631591251,e827660c75c9c4fa1bc5b46d669a8bd44ad9f8adc777fad44d1cec996f0349ff,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1014,table,100,32,532,0.1,0.0430695503755526,0.04292049300331052,0.3769329040749764,0.3769329040749764,exact_population_Fisher_projection_diagnostic,0.37581141013620023,1.0579985168353441e-08,1.0477826871199095e-08,1.0465628865568807e-08,0.0008873295558865603,2.0864658458744767e-06,0.018798000062815845,0.45076843975217323,0.4692776359862234,0.31918495207991937,0.7192786082938246,1014,0.05732575836840867,0.009202241631591251,e827660c75c9c4fa1bc5b46d669a8bd44ad9f8adc777fad44d1cec996f0349ff,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1014,table,1000,32,532,0.1,0.0430695503755526,0.0430695503755526,0.3769329040749764,0.3769329040749764,exact_population_Fisher_projection_diagnostic,0.37693290407497604,0.0,0.0,0.0,0.000893315695357607,3.489230391405688e-31,0.1962606000015512,0.45076843975217323,0.4692776359862234,0.3192666181522121,0.719332577447492,1014,0.05732575836840867,0.009202241631591251,e827660c75c9c4fa1bc5b46d669a8bd44ad9f8adc777fad44d1cec996f0349ff,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1014,shared_offset,1,32,532,0.1,0.0430695503755526,0.012670934732715966,0.3769329040749764,0.37245515932203505,exact_population_Fisher_projection_diagnostic,0.12095993734355452,0.00040503251125174157,0.0004053478288980954,0.0004053854787663215,9.442246463959477e-05,0.08177201382800281,0.0005178999854251742,0.45076843975217323,0.4692776359862234,0.3063375466886991,0.7062619553846745,1014,0.05732575836840867,0.009202241631591251,e827660c75c9c4fa1bc5b46d669a8bd44ad9f8adc777fad44d1cec996f0349ff,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1014,shared_offset,10,32,532,0.1,0.0430695503755526,0.057516320504487684,0.3769329040749764,0.37245515932203505,exact_population_Fisher_projection_diagnostic,0.48412334174363864,8.090631453368371e-05,8.054826933445416e-05,8.050551766887528e-05,0.0015084569481773544,0.016176900111871322,0.0027152999537065625,0.45076843975217323,0.4692776359862234,0.3258034089338967,0.7245946003066978,1014,0.05732575836840867,0.009202241631591251,e827660c75c9c4fa1bc5b46d669a8bd44ad9f8adc777fad44d1cec996f0349ff,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1014,shared_offset,100,32,532,0.1,0.0430695503755526,0.042393952790330536,0.3769329040749764,0.37245515932203505,exact_population_Fisher_projection_diagnostic,0.37043593692923016,3.6550092400447286e-07,3.664408090057624e-07,3.6655303408054776e-07,0.0008839551209589,7.43330103076229e-05,0.01659080001991242,0.45076843975217323,0.4692776359862234,0.3196406174519944,0.7189323451683365,1014,0.05732575836840867,0.009202241631591251,e827660c75c9c4fa1bc5b46d669a8bd44ad9f8adc777fad44d1cec996f0349ff,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
P-EA,SA,SA,mc_raw,1014,shared_offset,1000,32,532,0.1,0.0430695503755526,0.04259235674890005,0.3769329040749764,0.37245515932203505,exact_population_Fisher_projection_diagnostic,0.3719766845921281,3.5028230655762025e-07,3.474913415499184e-07,3.471580919967628e-07,0.0008913131994463808,6.936194419531159e-05,0.17278179991990328,0.45076843975217323,0.4692776359862234,0.31972372515155145,0.719009555167959,1014,0.05732575836840867,0.009202241631591251,e827660c75c9c4fa1bc5b46d669a8bd44ad9f8adc777fad44d1cec996f0349ff,False,D:\manifold\manifold_project\experiments\results\pair_estimation_20seeds_v1,993a058c136c24688c623203af1c038ee8cdc8ee4fa6d85ef73cd7be82fbc1b0,2d5f6f6b539f6c5aa4e32969abd8553e2e3a52988bbdb8e8d873f7bcd4ae4b82,cdcc83f5050bd2bc104f1a0e1479d6854a2b67e9a8ff2100cad6269d5b7fc115,0,32,500
